latitude,longitude,elevation,distance_to_coast_km,training_rows,rainfall_mean,rainfall_std,rainfall_max,rainfall_median,rainfall_p95,rainfall_p99,rain_rate_ge20,rain_rate_ge50,rain_rate_ge100,rain_rate_ge150,elevation_climatology,log_distance_to_coast_km,rainfall_extreme_ratio,tail_risk_score,coast_distance_band,elevation_band
10.809775872400987,73.6756669762464,0.01,1.6089107782230538,6909,6.038532349109857,9.808576902430872,109.66,1.86,25.757999999999956,45.11560000000003,0.08033000434216239,0.007236937328122739,0.0004342162396873643,0.0,0.01,0.958932807878405,7.471284398330026,0.008105369807497468,"(0.882, 43.692]","(0.009000000000000001, 61.12]"
10.811117591748948,77.07896747346707,540.94,111.49741936040913,6909,3.1248516427847735,5.303028182082514,78.43,0.85,13.33,25.041200000000007,0.019829208279056303,0.0002894774931249095,0.0,0.0,540.94,4.722930282362786,8.013561873971776,0.0002894774931249095,"(43.692, 129.905]","(440.154, 578.224]"
10.822899680288163,78.3834533664233,216.87,117.28370146155308,6909,2.0840034737299176,5.214641724286422,81.82,0.16,10.99,24.523200000000013,0.016355478361557388,0.001157909972499638,0.0,0.0,216.87,4.7730859885557795,11.767345180458651,0.001157909972499638,"(43.692, 129.905]","(172.721, 222.892]"
10.855512040102631,78.73204994003676,163.36,90.08061748996157,6909,2.2609277753654653,5.651564419939608,91.02,0.15,12.267999999999956,26.623600000000003,0.021131856998118398,0.0013026487190620929,0.0,0.0,163.35999999999999,4.511745020816404,11.775514686744813,0.0013026487190620929,"(43.692, 129.905]","(109.578, 172.721]"
10.912826436023034,79.80197483016285,3.33,4.439022774699383,6909,2.8533289911709367,6.2076483965438465,134.66,0.79,12.731999999999989,29.003600000000006,0.02127659574468085,0.001881603705311912,0.00014473874656245476,0.0,3.33,1.6935994077274024,10.164824990360698,0.0021710811984368217,"(0.882, 43.692]","(0.009000000000000001, 61.12]"
11.10864929938693,76.1101009507567,370.89,29.545627207426488,6909,5.458526559559994,9.201189577182948,100.11,1.4,23.637999999999984,43.40600000000002,0.07179041829497756,0.005500072369373281,0.00014473874656245476,0.0,370.89,3.419221539772939,7.951961316743619,0.005789549862498191,"(0.882, 43.692]","(359.084, 440.154]"
11.152073358491675,79.25989961453597,39.16,48.36560976464001,6909,2.751066724562165,6.794702120173314,104.12,0.31,14.273999999999978,32.75,0.029960920538428137,0.0036184686640613694,0.00014473874656245476,0.0,39.160000000000004,3.8992540231524253,11.904468838625988,0.0039079461571862786,"(43.692, 129.905]","(0.009000000000000001, 61.12]"
11.194279711620366,79.69743874856957,3.33,11.361719066190231,6909,2.8533289911709367,6.2076483965438465,134.66,0.79,12.731999999999989,29.003600000000006,0.02127659574468085,0.001881603705311912,0.00014473874656245476,0.0,3.33,2.514604525383497,10.164824990360698,0.0021710811984368217,"(0.882, 43.692]","(0.009000000000000001, 61.12]"
11.286915972840374,78.92938256274145,291.49,81.89749161236477,6909,2.3843045303227672,5.498351042269703,84.37,0.18,12.749999999999973,25.32,0.020118685772181212,0.001157909972499638,0.0,0.0,291.49,4.4176048036902795,10.619444395019455,0.001157909972499638,"(43.692, 129.905]","(282.49, 359.084]"
11.303167456654172,78.1204794200675,316.61,170.57384905708943,6909,2.203333333333333,5.118457866797636,77.5,0.17,11.677999999999983,23.554400000000005,0.016210739614994935,0.0008684324793747286,0.0,0.0,316.61,5.145013780668393,10.690343105744432,0.0008684324793747286,"(129.905, 221.794]","(282.49, 359.084]"
